,lc_min,lc_max,lc_mean,lc_std,lc_p5,lc_perc50,lc_perc95,tic_id
0,368.9491271972656,1028.263671875,740.0259901665879,129.09849932609362,507.1600036621094,772.934326171875,901.2081146240234,30317282
1,4743.89208984375,6568.38916015625,5659.597045220431,519.658570658996,4947.087231445313,5667.65869140625,6384.271923828125,30531417
2,3014.002197265625,7565.4951171875,6829.59231513534,883.586856400344,4446.17001953125,7067.608642578125,7448.6765625,31653503
3,32314.2890625,48988.7421875,42036.5120165436,5386.689122549019,32856.83359375,43499.580078125,48383.19453125,31655792
4,5635.7353515625,6357.2666015625,6127.584476638325,120.85605607067643,5811.819262695313,6175.8740234375,6206.10986328125,32000625
5,6617.43212890625,12329.98828125,10226.533974784243,1724.8721495489708,7143.410473632814,10810.2880859375,12150.456445312499,32200310
6,1769.3846435546875,3474.440673828125,3179.3315976655877,380.3874875766879,2121.0827026367188,3337.96142578125,3423.6143188476562,33862174
7,11871.3681640625,17612.9453125,14936.154179958048,1661.0611126014676,12335.5755859375,15071.34375,17182.762109375,41232835
8,2039.9979248046875,2805.393310546875,2350.6731447826305,223.55801575231538,2090.342041015625,2292.2562255859375,2752.1019897460938,51991595
9,39904.88671875,51281.51953125,45987.83317652778,3732.8075488151962,40745.671484375,46566.625,50853.425390624994,53842685
10,2147.591796875,2929.746337890625,2209.0588755358303,17.30667932631602,2190.7138427734376,2208.29296875,2226.6567016601566,53851254
11,12516.3125,14515.80078125,12776.12957081308,143.5373202304523,12621.53310546875,12723.2109375,13027.768945312499,71274771
12,5075.9892578125,5489.35693359375,5267.398177944652,117.3389645671125,5114.591357421875,5244.4453125,5455.284326171875,71335815
13,4481.23095703125,6851.951171875,6619.21268455591,369.79972151959214,5701.632275390625,6716.0986328125,6786.917822265626,89018905
14,3379.63525390625,5854.22705078125,5315.1806982400285,604.3419668018703,3738.7141967773437,5583.146728515625,5786.4490966796875,99465976
15,8587.5791015625,9668.6513671875,8728.848670088348,57.62895367205496,8636.45654296875,8731.1025390625,8818.7244140625,115015715
16,7799.3701171875,14371.4384765625,11570.893244882582,2119.9692534694077,8035.39501953125,11965.978515625,14202.279296875,117515123
17,38031.96484375,66300.0078125,63169.16625244262,6697.461967790059,44020.43828125,65826.890625,66137.18046875,117544915
18,1714.6961669921875,5003.15185546875,4524.181394845802,681.957177667098,2534.066650390625,4757.8681640625,4864.84326171875,121420805
19,5643.21142578125,9786.4775390625,8788.276939352896,1058.2546509861938,6102.82314453125,9231.8515625,9702.94736328125,126602778
20,4112.1650390625,5197.20849609375,4731.219989678204,291.24759829752844,4216.631396484375,4761.27587890625,5129.245507812499,126637765
21,6733.89111328125,10178.5185546875,9682.323648149004,495.1099176382017,9199.5837890625,9807.4970703125,10049.8068359375,139128537
22,2995.3037109375,6171.75537109375,5386.056649053873,815.0535040610514,3376.005615234375,5747.43603515625,6099.5693359375,139207681
23,4365.50732421875,4885.8046875,4572.729052294725,121.65781732911532,4406.418017578125,4573.5517578125,4742.07314453125,139996019
24,1631.561767578125,3130.8251953125,2894.7852983810308,325.6287897329727,1947.5831665039063,3008.64599609375,3097.2302490234374,144462697
25,2170.641357421875,4112.7265625,3355.055434028437,624.3933259283011,2229.2466796875,3569.686767578125,4048.9049804687497,147083089
26,1448.4365234375,7031.0517578125,6321.207109544117,1202.4919729008636,2989.6178955078126,6793.294921875,6951.28349609375,147201138
27,17922.75,29365.84375,18417.71276506535,274.5250088398562,18051.606640625003,18419.3515625,18777.785937499997,150359500
28,4127.67333984375,8023.9306640625,7525.7735366989855,822.281560025523,5135.653906250001,7816.058349609375,7961.167749023438,160036449
29,7666.81494140625,9460.765625,8609.207808295781,246.6971708950368,8134.255468750001,8608.3916015625,8997.7294921875,177116487
30,2531.17626953125,4222.8974609375,3580.686183280456,499.580473151113,2632.2574951171873,3722.0673828125,4159.689526367187,197735761
31,10615.08203125,12783.8212890625,11809.705379460587,606.8637174141022,10782.292187500001,11904.31640625,12667.004785156249,200645730
32,2822.7490234375,3772.757080078125,3361.6861091954715,281.02023139858517,2900.6749755859373,3414.58935546875,3715.8658935546873,200655763
33,3741.390869140625,5933.98095703125,5555.070492292184,464.31413908219105,4207.61572265625,5721.5029296875,5848.113525390625,201176965
34,2445.714111328125,3209.144287109375,3106.3566305891263,142.15383237422043,2719.095068359375,3145.322998046875,3174.4037109375,204497617
35,7723.24072265625,10570.810546875,9057.658144080047,898.4436262773479,7831.211499023437,9094.521484375,10348.94296875,206460831
36,5702.44482421875,9601.2919921875,7837.487795262544,1266.8924676706936,5809.494384765625,8119.46142578125,9449.26240234375,206537272
37,2961.7685546875,14180.16796875,3251.3744933042994,154.25442864241813,3061.5832397460936,3284.19189453125,3369.42314453125,206544316
38,4066.603271484375,5279.07177734375,4728.242639148013,377.6027247674085,4124.946069335938,4788.645751953125,5214.783056640625,206555954
39,1134.8411865234375,16938.98828125,5194.363445782485,268.57605224604197,5098.811059570313,5196.0595703125,5276.2362060546875,212320065
40,3257.417236328125,7202.42919921875,6374.2452637743645,984.6217984389176,3378.186389160156,6689.9365234375,7146.65673828125,214198381
41,721.3499145507812,3424.070556640625,3056.3428146176025,577.1048800852516,1420.8411743164063,3266.7431640625,3386.9423095703123,219308281
42,1492.7208251953125,7688.939453125,6756.7232480310695,1406.931923616849,2952.8653076171877,7371.74951171875,7612.236523437499,219338651
43,9656.8095703125,10532.435546875,10122.94486953006,152.4029115918064,9855.95732421875,10136.01171875,10342.83076171875,220557792
44,236.3199920654297,384.1005859375,322.57298705478155,39.067488117890555,256.7553344726563,338.32135009765625,367.97314453125,231629787
45,950.1295776367188,1513.7694091796875,1160.3463388845578,165.6088525480215,972.3265258789063,1110.9053955078125,1476.1381958007812,231632224
46,2333.721923828125,2829.488525390625,2391.106594793508,20.03141073992479,2361.1671875,2390.06103515625,2420.961962890625,231708319
47,297.6449890136719,639.1199951171875,424.6801935307711,99.35220101639122,317.27173767089846,387.2572021484375,592.2016296386719,231712886
48,21047.1875,23225.484375,21601.187267523426,297.16151367873,21200.2435546875,21523.658203125,22151.90322265625,231867117
49,2356.881103515625,3017.797119140625,2491.269834176958,64.95230192922104,2384.4522216796877,2506.64501953125,2570.062890625,234284556
50,9707.626953125,10455.7333984375,10013.36835614928,138.82720718780655,9760.847607421874,10075.60791015625,10159.35703125,234290432
51,7123.22509765625,11175.654296875,7399.471231426007,159.64399129845106,7177.301123046875,7407.969970703125,7619.065112304688,234506911
52,4337.23876953125,9324.4775390625,6217.543619671004,1397.5689004798746,4429.653955078124,5849.17578125,9010.49423828125,234518883
53,3167.920654296875,3984.722900390625,3596.307599520582,242.95747180482437,3219.40947265625,3622.919677734375,3921.959936523437,238170857
54,15826.8671875,16583.78515625,16194.200622339444,217.90955174195466,15889.157031249999,16194.69140625,16500.58984375,238853963
55,2147.5009765625,3499.61474609375,2978.4650209932506,319.2666874867109,2411.3897094726562,3054.175048828125,3368.4245727539064,260162199
56,1200.886474609375,1875.6158447265625,1529.8060167947247,118.27956831957654,1375.04462890625,1509.22265625,1746.2476867675782,260654645
57,3548.588134765625,4410.26953125,3910.4491100410023,235.2998307672074,3628.9431762695312,3851.9981689453125,4321.389428710938,261089835
58,7742.54150390625,8902.41796875,8366.059337778112,214.85041663104167,7981.647412109375,8394.138671875,8709.67294921875,262609754
59,2164.3466796875,4388.93505859375,3573.3482244325537,668.3318432080483,2342.0082153320313,3809.3909912109375,4312.9500732421875,263078276
60,1181.7432861328125,8285.92578125,7480.942948106678,1398.5034794915366,3785.1536865234375,8020.02392578125,8208.2796875,265591866
61,5382.32568359375,5764.3427734375,5503.086604068775,48.55822021733337,5437.111865234375,5491.13037109375,5595.0822265625,266640930
62,4832.38671875,5707.89208984375,5020.775774629018,79.53375444099096,4891.51103515625,5013.81982421875,5153.472558593749,273416539
63,3086.046875,5370.2998046875,3165.952710050174,34.4257251087021,3124.241101074219,3167.7216796875,3195.054479980469,274017928
64,-75.57556915283203,560.6793823242188,363.02819626703183,136.69806649999376,84.00098991394043,421.3735656738281,497.64703369140625,276935987
65,743.3441162109375,2376.663330078125,1615.5839307092363,369.89474990104014,978.2582244873047,1667.761962890625,2122.1699340820314,276936320
66,8286.8544921875,10052.8740234375,9365.779551857928,385.40997896634644,8598.04951171875,9354.65087890625,9885.523095703125,279254042
67,5006.31689453125,5534.76806640625,5110.232204300715,46.444481173793626,5038.0272216796875,5111.147216796875,5179.66015625,290496318
68,4122.25,9380.416015625,8390.00593842672,1245.0386105631376,4937.723779296874,8881.0791015625,9249.48603515625,290547036
69,13873.2529296875,33419.62890625,14088.429293868996,216.27861620881984,13965.1181640625,14066.36328125,14235.4572265625,293507177
70,7800.3310546875,9004.4833984375,8062.532445931575,77.08635536305387,7911.076586914063,8066.8779296875,8192.932421874999,294754396
71,3495.687744140625,4111.73046875,3550.700768331958,22.647378806086518,3521.3537109375,3548.169921875,3585.722802734375,299798795
72,5522.49072265625,6974.1953125,6166.022721192107,328.53580757471406,5758.515576171875,6102.46533203125,6714.109692382813,308396022
73,4317.93408203125,5356.76171875,4656.144584822839,112.92407648287512,4484.4586181640625,4637.9990234375,4836.975268554687,308543286
74,2552.333251953125,2920.986083984375,2812.621425159806,54.38887193188255,2739.2533447265623,2822.15966796875,2877.2249267578127,325205605
75,10519.7216796875,11176.1083984375,10892.822402712916,138.33681210058782,10638.948583984375,10894.8359375,11101.319433593751,326445217
76,5503.4990234375,5866.228515625,5639.704797498004,26.570666252610614,5600.160693359375,5637.716796875,5691.414501953125,349157651
77,138.80535888671875,738.010009765625,519.0373344798579,106.84314329033698,249.21772460937498,542.3823852539062,643.3666137695311,355544723
78,1302.8092041015625,1833.678466796875,1492.166545935983,124.40911249157152,1342.1438110351562,1461.9935302734375,1725.3642333984371,355547586
79,6311.6923828125,9685.1533203125,8276.022238201664,1058.4273780660635,6473.9314453125,8543.208984375,9542.141796875001,355651035
80,6950.310546875,8271.0400390625,7240.597862623236,149.77565439677463,7003.6044921875,7259.667724609375,7440.87109375,355766445
81,2630.119384765625,5530.9326171875,4608.4499574016145,562.0351205586954,2967.0491943359375,4822.0009765625,5007.1693115234375,358457398
82,3187.233154296875,4081.431884765625,3588.425377697885,212.06470208521264,3318.7884521484375,3551.186767578125,3938.5820190429686,358502706
83,2389.196533203125,3655.253662109375,3152.796492410076,366.6706488408802,2476.6410400390623,3252.375244140625,3602.478198242188,369218857
84,3938.924072265625,8598.5302734375,7735.920743885682,994.7214750090229,5409.764404296875,8128.720703125,8430.2306640625,381857817
85,3373.328125,6434.1279296875,6037.1424132562415,632.7834331600434,4268.389892578125,6269.43994140625,6379.96259765625,389476160
86,4402.2001953125,6356.060546875,5565.755881438418,546.5495387944721,4529.615576171876,5666.46337890625,6261.131103515625,389658055
87,4197.1728515625,7267.70361328125,6599.225528081714,674.564440209137,4580.368310546875,6847.60302734375,7054.460791015626,394006752
88,12437.9375,15484.5791015625,13115.500704156368,385.6657564805976,12521.4197265625,13168.67578125,13634.362841796876,394137224
89,5430.76953125,6873.7744140625,6364.5144565289165,433.94902541220296,5489.419482421875,6571.28759765625,6804.767773437499,402065927
90,8746.150390625,10406.87109375,8989.708707206679,133.60837152554603,8797.69755859375,8973.41796875,9222.60712890625,403237836
91,14357.115234375,20927.61328125,14856.693740602817,305.2567530262578,14429.63662109375,14912.19921875,15220.52705078125,406277015
92,6550.46142578125,7219.75537109375,6710.032496555531,76.05190502363078,6606.899853515625,6694.1923828125,6837.190844726563,409141581
93,3228.773193359375,4230.9140625,3834.5578435668035,267.70481616076046,3298.4412109375,3890.279541015625,4160.892724609375,410187905
94,1520.922607421875,5436.37548828125,4967.977376097554,863.2555806024593,2487.1299682617187,5303.639892578125,5402.321020507813,410354930
95,2812.266845703125,4871.60693359375,3843.205784924516,558.0067496598164,2865.751184082031,4015.923828125,4487.308056640625,412063998
96,2715.91357421875,4385.10498046875,3692.1750881538755,525.2857551905522,2778.5015380859377,3851.318603515625,4313.80673828125,419635446
97,3220.937744140625,5121.3505859375,4063.785253345824,522.1549023187348,3299.3478515625,3975.338623046875,4983.05869140625,425863844
98,2605.790771484375,3245.505859375,2870.925619913884,175.91978583649097,2648.891845703125,2841.41015625,3170.4401367187497,431589510
99,2589.094970703125,4081.203369140625,3571.474241261563,353.07675336570964,2942.4304809570312,3648.046630859375,4013.3114013671875,441105436
100,501.61627197265625,812.6272583007812,700.5603776687431,80.63678268318246,537.653955078125,738.1328125,776.6914123535156,471013508
101,4463.9091796875,9316.248046875,6268.676688050419,1314.6979006402441,4573.30693359375,5849.7119140625,8937.019726562501,8963901
102,5760.041015625,8432.39453125,7271.407691838524,786.1992319458681,5914.854296875,7443.42822265625,8275.2625,8989778
103,5591.07373046875,8266.7060546875,7066.083830817016,787.253578207536,5795.338037109375,7224.76318359375,8052.547534179688,30631330
104,3952.468017578125,5682.3984375,4089.723443646052,35.904211038018104,4040.9992553710936,4085.102294921875,4153.01513671875,33864387
105,5242.42236328125,8379.1328125,7858.549272898932,692.8953619825481,5839.48486328125,8106.47705078125,8313.755859375,41896812
106,6755.517578125,10496.20703125,8892.419312109929,1113.9801695669018,6966.56982421875,9125.6982421875,10335.789306640625,43398254
107,2359.909912109375,3040.187744140625,2736.116465074602,189.27555559885326,2427.896484375,2751.049072265625,3000.15947265625,49735506
108,2769.468994140625,3773.814208984375,3299.957476426441,330.8133409683193,2817.29794921875,3349.582763671875,3732.46767578125,69838619
109,3967.75439453125,6021.0654296875,5320.591359175924,579.367965145875,4049.442578125,5445.02685546875,5967.8642578125,69949079
110,562.5109252929688,703.3770141601562,597.4283017650366,11.285047751473774,578.7253662109375,597.9783935546875,614.8400512695313,70742090
111,1155.1273193359375,1394.318115234375,1304.0858712900008,19.917891376498996,1272.32041015625,1308.28125,1329.6210205078125,70742156
112,2333.331298828125,2863.315673828125,2469.6684239895612,59.51103442538929,2373.90654296875,2468.1748046875,2549.0544921875,70744201
113,2432.996826171875,3971.943359375,3341.6166195224846,418.2962766087977,2546.5596923828125,3435.1300048828125,3890.2092895507812,70761941
114,5158.80859375,5930.9375,5244.340614853689,26.927278080290122,5195.8253173828125,5247.6123046875,5279.712890625,80427281
115,11900.9697265625,14279.353515625,13076.719535472743,286.98611308249826,12612.8369140625,13091.15673828125,13531.946533203125,80427866
116,3023.826416015625,4312.4033203125,3909.066559356041,339.9861181193375,3138.7533691406247,4012.98193359375,4271.3357421875,89543393
117,1865.21337890625,3737.719482421875,3543.533097416053,266.1744623570171,2910.89990234375,3613.835205078125,3664.818603515625,100029948
118,8795.732421875,10202.6123046875,9377.574237517743,286.90943116156143,8888.67919921875,9394.87744140625,9843.333740234375,101963752
119,2530.5498046875,2943.476318359375,2620.4283565024125,45.946493537193746,2556.613037109375,2614.700927734375,2688.65703125,114819903
120,1700.289306640625,2272.158935546875,2095.4806845006306,94.4195323988862,1815.947705078125,2126.666259765625,2145.396728515625,117549840
121,11418.7265625,17707.05078125,12208.224275714369,426.79910899943644,11556.734130859375,12238.15185546875,12788.108154296875,117874959
122,4749.82275390625,7202.76416015625,4898.326310895218,56.473271936173056,4815.343359375,4901.65380859375,4972.14140625,141807839
123,4111.9990234375,5519.05322265625,4671.211415277711,431.26228200587883,4158.077880859375,4570.47802734375,5434.73291015625,144309524
124,1663.2723388671875,4015.354248046875,1820.798447261417,77.81090787358221,1713.6348876953125,1817.70361328125,1933.3363037109375,149175965
125,2297.071533203125,4124.43603515625,3439.884501864623,582.0987787631977,2371.18798828125,3650.1884765625,4064.9072265625,149837469
126,3355.2353515625,4350.46337890625,4214.734556759203,174.13494163943813,3825.1004638671875,4245.908935546875,4320.377685546875,160065970
127,885.2875366210938,1088.7777099609375,1032.9929679209135,45.58744504227985,913.4474639892578,1052.2974853515625,1068.8650512695312,160081043
128,4933.841796875,7560.4658203125,7124.084977305959,554.3131094350167,5508.0689697265625,7298.90673828125,7486.2940673828125,160085375
129,15538.1572265625,20155.169921875,16254.113491630993,371.51522712880933,15659.138085937499,16362.212890625,16661.7890625,166808151
130,2470.85107421875,4673.51904296875,4335.811274285034,476.76883558991744,2993.7037963867188,4524.89208984375,4622.15380859375,175405906
131,2243.547119140625,2714.363037109375,2482.549897200873,129.70147722827488,2289.1007446289063,2486.1552734375,2671.8457153320314,180551164
132,4340.388671875,6384.70361328125,5126.401869757828,620.4947890398129,4384.2071533203125,4952.96142578125,6277.143310546875,183532876
133,13469.650390625,19686.193359375,16522.92231474676,791.5326762059369,14628.3330078125,16846.41015625,17040.2421875,183596242
134,2222.6767578125,3529.482666015625,2980.1397057639633,382.3159079398125,2334.181201171875,3074.49169921875,3460.9630859375,188594653
135,3548.553955078125,4295.904296875,3628.29030695449,35.81636951483276,3583.167724609375,3620.920166015625,3688.87646484375,197829751
136,7457.16015625,10524.517578125,7598.619329488357,68.96996914897893,7504.15703125,7610.56591796875,7660.96435546875,201753428
137,5646.5693359375,6456.0400390625,6136.088099164838,225.0182147937317,5726.949609375,6209.47216796875,6390.567187500001,204327008
138,174.04617309570312,313.0369873046875,230.2101111574156,28.004729766094883,190.97729034423827,228.649658203125,272.2559814453125,207085743
139,7081.9951171875,8392.5615234375,7817.673316158982,359.2632770227411,7162.17119140625,7904.52392578125,8313.555859375,207091008
140,6102.16748046875,6681.9990234375,6281.793131612885,76.71633335796207,6148.8768310546875,6291.121337890625,6398.085278320313,207132076
141,4694.75439453125,9781.560546875,8241.884023342227,1311.8475332242692,5159.65478515625,8699.44140625,9598.12890625,207174531
142,5498.1962890625,6490.48974609375,5611.260003385044,35.108636548624034,5552.2509765625,5612.166015625,5665.14794921875,207199350
143,7325.45556640625,8733.2841796875,8108.543296608155,296.20071018546736,7526.93505859375,8154.958984375,8567.267578125,207200487
144,1268.053466796875,1693.7904052734375,1322.8019559092284,18.755461526774614,1294.353173828125,1322.969970703125,1350.7328857421876,220018894
145,5089.12158203125,6489.7861328125,5216.624670918511,63.043713721136136,5136.80869140625,5203.201171875,5319.31142578125,231020638
146,2270.286865234375,6367.55029296875,5220.061020773866,1009.9072284355034,2710.218505859375,5634.0302734375,6151.2266845703125,251857120
147,2046.0118408203125,2975.048095703125,2629.708077561252,270.20798231597917,2080.6701171875,2696.02783203125,2935.549072265625,254298146
148,1952.921142578125,3906.07861328125,3603.958787999406,394.81974325279,2473.785205078125,3746.708984375,3828.761767578125,287351976
149,12757.521484375,15992.7705078125,14485.956740437097,825.005207823242,13171.943652343749,14537.951171875,15670.87646484375,294873015
150,4640.64306640625,12997.533203125,11821.176628540188,1882.1920927435513,6423.153393554688,12574.3359375,12845.82646484375,300654002
151,1546.276123046875,1792.977294921875,1616.418928991148,17.741626371172302,1582.3220703125,1617.474365234375,1645.3681884765626,304133717
152,3271.93505859375,4293.44677734375,3859.383847647346,302.6686639730532,3348.89091796875,3918.004638671875,4240.09423828125,306508587
153,1830.28466796875,2729.637451171875,2333.1924403619087,261.37475053567573,1899.4216796875,2392.253173828125,2653.21572265625,306772761
154,2777.6484375,3585.515380859375,3226.5164270516566,216.87116466708858,2899.745703125,3242.184814453125,3523.0663818359376,306773798
155,2690.24169921875,3393.539306640625,3095.5184159861064,190.26147070775315,2792.6673828125004,3123.91455078125,3340.802001953125,307085473
156,575.5418701171875,744.2495727539062,620.4663043619081,20.674936589633315,593.6668090820312,615.7569580078125,654.481103515625,313934217
157,2612.81689453125,3296.93212890625,3202.2424777177193,112.76384033267432,2986.1373046875,3236.277099609375,3259.615283203125,322493523
158,1521.3592529296875,2991.555908203125,2815.7087553290553,228.35742626258443,2263.149072265625,2858.890625,2959.68955078125,327996089
159,1976.5335693359375,3734.011962890625,3064.06855915126,538.5130888224414,2042.078759765625,3247.409423828125,3678.182421875,340704073
160,5275.78076171875,6889.90087890625,6327.054249804559,239.14172520780443,5616.52294921875,6401.46142578125,6435.09619140625,349059354
161,3186.864990234375,4195.857421875,3651.2175854737293,210.0800242544562,3290.989501953125,3666.127685546875,3964.228515625,372816629
162,3525.95556640625,4698.87890625,4207.481260180968,340.6422544243534,3616.6035766601562,4265.605712890625,4634.5592041015625,382425148
163,4829.265625,7510.4560546875,6408.787803674895,782.4778187998155,5024.77197265625,6614.998291015625,7387.1619873046875,389728831
164,705.0762329101562,3137.055419921875,2743.746603705893,468.26015216777085,1476.563989257813,2895.177001953125,3026.2927124023436,391902612
165,7757.1279296875,10847.6787109375,9480.269944837573,1052.4501693359082,7854.685351562501,9710.2958984375,10784.1255859375,393943031
166,4298.71630859375,6199.1337890625,5267.973316230738,625.1381104844612,4360.084863281249,5396.12744140625,6107.926660156249,399577123
167,1782.7598876953125,3624.97265625,2927.610171969319,547.4365308925588,1900.4999389648438,3114.7412109375,3567.72216796875,402130407
168,10622.9755859375,12157.984375,11286.094450446477,283.3535110669323,10815.2978515625,11315.5107421875,11717.7921875,402319281
169,3243.55859375,5222.73828125,4314.438315112732,625.945541843111,3319.19609375,4462.13037109375,5151.95869140625,402324760
170,6792.9169921875,9060.1552734375,8085.1107280431515,716.2638809035509,6866.990234375,8240.1416015625,8967.2298828125,415969184
171,3959.65185546875,6493.81005859375,5434.72031783412,842.8805162114448,4021.693408203125,5714.58544921875,6415.5859375,434106760
172,2939.095703125,4508.12255859375,3653.2683416425825,441.4362702145625,2999.57109375,3581.379638671875,4426.3326171875,439399635
173,3212.177978515625,4108.87353515625,3746.8705472648408,247.74879843534373,3275.486462402344,3785.8768310546875,4061.5949951171874,11487334
174,2961.4873046875,3537.802001953125,3301.2651150851175,150.10545428027717,3012.0654907226562,3327.4674072265625,3495.7813110351562,11546041
175,2539.739501953125,4542.287109375,3701.441476577455,602.5345457400402,2667.8650634765627,3895.6541748046875,4421.766748046875,29848012
176,7530.52734375,9694.6259765625,8037.339009838802,272.44136844416295,7607.856201171875,8046.95751953125,8432.588916015626,29853348
177,2801.407958984375,5152.568359375,3673.8544557261175,609.6945991001129,2895.6954589843754,3516.02880859375,4820.3892578125,32282599
178,5565.97216796875,12311.1865234375,10023.541552037452,1905.4868120596602,5908.653344726563,10650.77685546875,12185.099658203126,32284829
179,2395.640380859375,3226.707275390625,2862.7406815305694,261.2310237906043,2445.5178833007812,2910.992919921875,3191.284716796875,33596460
180,6515.3291015625,7422.1044921875,7002.1317030503715,182.03342851125453,6684.491381835937,7053.681884765625,7247.537377929688,35664974
181,5162.2255859375,5798.06396484375,5468.110019943596,186.931492620209,5207.084155273437,5468.100830078125,5745.270947265624,38585410
182,3803.805908203125,4646.822265625,4246.289072051355,247.89037803280291,3864.737890625,4261.00048828125,4582.112890625,41994216
183,7066.0810546875,9779.302734375,8186.126653060012,549.0012425423683,7328.617919921875,8252.3671875,8918.556640625,55756813
184,176.11676025390625,235.75404357910156,206.12073610993747,9.179270146560551,192.2776168823242,205.34349822998047,221.5148780822754,66398320
185,3143.80859375,4147.6025390625,3680.672584209278,306.75977418824425,3202.4423828125,3717.65869140625,4085.01416015625,72637266
186,5127.6279296875,7400.3603515625,6343.2998971386105,731.3478208697823,5217.991064453125,6492.950439453125,7294.029956054687,75377304
187,2282.08349609375,3065.822021484375,2825.8889015905756,166.01139189873405,2446.591064453125,2878.7296142578125,3000.7859497070312,79565128
188,22357.044921875,24387.724609375,23391.531952352994,598.9762368755449,22490.1025390625,23459.525390625,24211.19580078125,79566479
189,4979.01123046875,5837.63818359375,5342.136102552158,201.57718594786368,5080.353857421875,5309.666015625,5671.068579101562,91592810
190,2668.893310546875,4651.31640625,4319.602743308612,371.05560266890086,3276.8973388671875,4438.462890625,4470.860595703125,100917608
191,4345.2353515625,7045.32470703125,6741.541312915466,492.60682299130417,5468.876953125,6908.15185546875,7001.360546875,111267340
192,5411.11865234375,7564.705078125,6681.629370683437,670.7135864350399,5495.860986328125,6838.423583984375,7492.089379882813,114500611
193,5989.142578125,7856.958984375,6169.950160017676,46.37588123398384,6111.024682617188,6165.20703125,6234.511474609375,122671519
194,12143.6259765625,16290.3291015625,14387.761700165403,1396.8413982403301,12276.561914062499,14669.24609375,16159.930859375,123337161
195,24678.43359375,26496.541015625,25334.088485041724,318.0097343040253,24758.70810546875,25485.4453125,25659.70078125,140460192
196,5992.54931640625,10081.123046875,8416.187988317548,1312.7213063682652,6077.3552734375,8822.5068359375,9963.130419921876,140493525
197,2046.7657470703125,3223.32470703125,2765.8052713539923,359.6208712401636,2106.294458007813,2878.1964111328125,3174.4115478515623,146637697
198,3062.85205078125,4667.73291015625,4024.1132885860216,467.2468486023989,3180.0071289062503,4129.97216796875,4600.64375,160196709
199,7347.595703125,9958.5205078125,8713.898761060738,886.3751691145446,7407.358740234375,8884.4130859375,9844.39892578125,164720673
200,6539.45068359375,11319.5947265625,9665.089135684111,1474.4134885061271,6843.155444335937,10205.40185546875,11238.274658203125,164776925
201,5704.107421875,6691.40625,5893.081275142342,87.24672019086267,5756.833984375,5887.58837890625,6045.841235351563,165124012
202,7394.90625,12107.74609375,7689.597288711758,168.83695809680785,7473.44287109375,7653.819091796875,7943.8397216796875,175491644
203,5374.29638671875,6019.14501953125,5741.488917124748,156.21786705184743,5494.2904296875,5732.4091796875,5971.507495117188,175516682
204,3645.39599609375,6531.30859375,6099.840356995584,478.8870790330449,4808.784375,6248.5400390625,6314.946069335937,198011271
205,5576.57568359375,9203.216796875,7871.751837386732,714.415416007769,6058.3349609375,8138.8330078125,8489.7740234375,198051336
206,3586.75927734375,4146.7021484375,3711.5673229481667,52.81153364372842,3629.6710937499997,3708.969970703125,3794.701904296875,200806186
207,1085.14208984375,1284.4959716796875,1164.3785975867936,30.53366497058989,1117.534912109375,1167.119140625,1207.75361328125,206403004
208,4637.85205078125,6410.81640625,5657.334603075112,496.76858749955215,4760.3958984375,5739.533447265625,6328.756884765625,212377300
209,796.50537109375,10562.81640625,7740.67119739117,1339.9621841842793,4505.498706054687,8241.3359375,8679.372607421876,215258019
210,3435.931884765625,3744.05517578125,3620.7523449189057,46.51669389719694,3545.1348510742187,3620.3232421875,3692.1517700195313,220397755
211,2820.926025390625,5241.22265625,4288.336130061109,782.9996625686545,2897.5158935546874,4539.87060546875,5162.45302734375,241393039
212,1848.0526123046875,3429.80908203125,2809.603921164865,458.11714517451804,1984.8608154296876,2930.280029296875,3355.5750732421875,241578867
213,4567.3984375,6447.86669921875,5649.304256025184,596.0253740117779,4643.891381835938,5791.551513671875,6366.147119140625,248348545
214,5353.1083984375,8239.80078125,5459.096550647963,80.25705699506057,5394.686328125,5448.80078125,5528.69287109375,248354845
215,6464.7431640625,7029.59228515625,6660.145725128873,102.82909580094052,6513.094995117188,6660.389892578125,6804.314721679688,248945338
216,3534.173095703125,4302.36572265625,3672.7177268933197,55.29551916615284,3582.0218261718746,3673.0673828125,3754.7021240234376,259542669
217,15944.23828125,16855.53125,16296.070925558824,146.6038112802167,16048.3412109375,16310.26953125,16516.901953125,259573397
218,5494.84765625,13235.7177734375,11314.330739003435,2009.2769467581782,6371.215356445313,12116.71533203125,13143.50634765625,266770712
219,2934.567138671875,4295.1201171875,3721.1326268899666,435.5805009911798,2993.181774902344,3827.6396484375,4245.261279296875,268686000
220,3876.147216796875,4826.72021484375,4010.7221806549155,57.03898611760384,3929.569482421875,4005.661376953125,4096.706225585937,268862481
221,37559.1328125,62261.91015625,38195.59384574229,390.7753273413084,37823.06640625,38136.44921875,38633.704296875,272232401
222,1607.6641845703125,2641.04931640625,2252.3425294057693,303.3311416147641,1688.8104736328125,2338.5084228515625,2605.513098144531,287174076
223,5269.47314453125,10246.44140625,8736.554508078783,1351.4460295185415,5584.527685546875,9194.79248046875,10155.315283203125,287175225
224,4410.1259765625,8353.537109375,7245.320852818862,965.8226423788506,4544.6534423828125,7652.92626953125,7974.296850585937,350954272
225,2072.38525390625,2771.884765625,2367.781459312289,177.55248092484746,2164.841552734375,2320.302734375,2718.396484375,391474560
